Date,AAPL,GLD,JPM,MSFT,TLT,XOM
2020-11-24,112.34854888916016,169.58999633789062,108.83529663085938,205.9292449951172,138.86795043945312,34.93284606933594
2020-11-25,113.18746948242188,169.50999450683594,107.69683074951172,205.93882751464844,138.44039916992188,33.959259033203125
2020-11-27,113.73374938964844,167.7899932861328,106.98196411132812,207.24839782714844,139.7840118408203,33.443336486816406
2020-11-30,116.13348388671875,166.6699981689453,104.03424072265625,206.1314239501953,139.6094970703125,31.72914695739746
2020-12-01,119.71358489990234,170.17999267578125,105.67578125,208.19204711914062,137.5510711669922,32.03702926635742
2020-12-02,120.06476593017578,171.4600067138672,107.70565032958984,207.38323974609375,136.45933532714844,33.23530197143555
2020-12-03,119.92820739746094,172.80999755859375,106.99960327148438,206.29513549804688,137.5597686767578,33.45997619628906
2020-12-04,119.25508880615234,172.32000732421875,107.97039031982422,206.41065979003906,135.54241943359375,34.68320083618164
2020-12-07,120.7183609008789,174.88999938964844,107.564453125,206.34326171875,136.76499938964844,34.034156799316406
2020-12-08,121.33290100097656,175.5,107.67035675048828,207.9994659423828,137.41134643554688,35.149208068847656
2020-12-09,118.79660034179688,172.5,106.83192443847656,203.94561767578125,136.95718383789062,35.61520004272461
2020-12-10,120.2208480834961,172.1699981689453,106.14354705810547,202.71307373046875,138.17112731933594,36.622066497802734
2020-12-11,119.41117095947266,172.49000549316406,105.51691436767578,205.3514862060547,138.6602020263672,36.447322845458984
2020-12-14,118.79660034179688,171.5399932861328,104.4049301147461,206.256591796875,138.2759552001953,35.1325569152832
2020-12-15,124.7471694946289,173.94000244140625,106.18766784667969,206.189208984375,137.8130645751953,35.81490707397461
2020-12-16,124.67888641357422,174.89999389648438,106.49654388427734,211.14822387695312,137.4462432861328,36.364112854003906
2020-12-17,125.54708862304688,176.74000549316406,105.61402893066406,211.28305053710938,137.0825653076172,36.18103790283203
2020-12-18,123.55705261230469,176.44000244140625,105.09332275390625,210.48379516601562,136.67164611816406,35.55694580078125
2020-12-21,125.08861541748047,175.8800048828125,109.03829193115234,214.33544921875,137.2136993408203,34.907894134521484
2020-12-22,128.64918518066406,174.49000549316406,107.37910461425781,215.6354217529297,137.9217987060547,34.317073822021484
